Seq.,,Produto,,,Unidade,,,,,,C*,,,% Acum.,
,,,,,,,Custo Unitário,,Qtd Consumo,Vl Custo Período,,,Custo Acumulado,,
,454,,177212,KIT BARIATRICO SLEEVE POWERED LONGO-BRKSPL,,UNIDADE,,"4.901,3300",1,"4.901,33",,B,"10.531.909,32",,"85,32"
,455,,212678,KIT BARIATRICA CIR ENDO BARIA INOX PA-BRKEC07A,,UNIDADE,,"4.901,3300",1,"4.901,33",,B,"10.536.810,65",,"85,36"
,456,,11342,"PROTESE PENIANA 11,0MM 155-245MM-94190",,UNIDADE,,"4.900,0000",1,"4.900,00",,B,"10.541.710,65",,"85,40"
,457,,12217,EPREX 40.000UI/ML-1ML SER PREEN EV/SC-ALFAEPOETINA(GELAD),,SERINGA PREEN,,"612,1564",8,"4.897,25",,B,"10.546.607,90",,"85,44"
,458,,38489,GRAMPEADOR HEMORROIDARIO ANUSCOPIO-A40871L,,UNIDADE,,"4.859,4000",1,"4.859,40",,B,"10.551.467,30",,"85,48"
,459,,195143,KIT INTROD CAT PRELUDE ROADSTER BAINHA GUIA 8F 90CM-PG8F90SX,,UNIDADE,,"4.850,0000",1,"4.850,00",,B,"10.556.317,30",,"85,52"
,460,,89897,"SUPLEMENTO ALIMENTAR FRESUBIN 3,2 KCAL DRINK BAUNILHA 125ML",,FRASC C/125ML,,"17,5947",273,"4.803,34",,B,"10.561.120,65",,"85,55"
,461,,81830,CABO MULTICONDUTOR 30MM-3013,,UNIDADE,,"4.800,0000",1,"4.800,00",,B,"10.565.920,65",,"85,59"
,462,,170675,"ONCOKIT ACESSO MINILOC 20G 19MM 7,5-60104300101",,UNIDADE,,"66,2947",72,"4.773,22",,B,"10.570.693,86",,"85,63"
,463,,45383,GLICOSE 5%-500ML SF PVC EV HALEX ISTAR,,FRASC C/500ML,,"5,5583",853,"4.741,26",,B,"10.575.435,12",,"85,67"
,464,,148134,MASCARA CIRURGICA DESCARTAVEL TRIPLA C/ELASTICO,,UNIDADE,,"0,0906",52150,"4.724,64",,B,"10.580.159,76",,"85,71"
,465,,9493,HEMOSTATICO CIRURG MALHA SOLTA SURGICEL 10X20CM-1952,,UNIDADE,,"130,7929",36,"4.708,54",,B,"10.584.868,30",,"85,75"
,466,,203994,"CATETER BALAO ANGIOPLASTIA NC TREK NEO 2,25X8MM-140022508",,UNIDADE,,"4.700,0000",1,"4.700,00",,B,"10.589.568,30",,"85,79"
,467,,201488,"CATETER BALAO NC TREK NEO 2,5X8MM-140025008",,UNIDADE,,"4.700,0000",1,"4.700,00",,B,"10.594.268,30",,"85,82"
,468,,201496,"CATETER BALAO CORONARIA ABBOTT 3,00X12MM-140030012",,UNIDADE,,"4.700,0000",1,"4.700,00",,B,"10.598.968,30",,"85,86"
,469,,109468,EQUIPO BOMBA PARENT S/PVC FOTOSS FRESENIUS-BRM46444900SSA,,UNIDADE,,"19,2439",244,"4.695,50",,B,"10.603.663,80",,"85,90"
Seq.,,Produto,,,Unidade,,,,,,C*,,,% Acum.,
,,,,,,,Custo Unitário,,Qtd Consumo,Vl Custo Período,,,Custo Acumulado,,
,470,,15605,FLIXOTIDE 50MCG-120DOSES FR SPR INAL-FLUTICASONA,,FRASC C/120DS,,"140,5510",33,"4.638,18",,B,"10.608.301,99",,"85,94"
,471,,151445,"ANCORA SUTURA SUTUREFIX ULTRA 1,7MM-72203853",,UNIDADE,,"2.315,0000",2,"4.630,00",,B,"10.612.931,99",,"85,97"
,472,,45382,"CLORETO SODIO 0,9%-100ML FR  ISENTO PVC EV HALEX ISTAR",,FRASC C/100ML,,"4,6891",987,"4.628,13",,B,"10.617.560,12",,"86,01"
,473,,201868,"SUPLEMENTO FRESUBIN ENERGY DRINK 1,5KCAL BAUNILHA 200ML",,FRASC C/200ML,,"20,2753",228,"4.622,78",,B,"10.622.182,90",,"86,05"
,474,,203481,KIT CATETER CENTROSFLO 15FR 19CM-CENFT19K,,UNIDADE,,"2.300,0000",2,"4.600,00",,B,"10.626.782,90",,"86,09"
,475,,31127,ROCURON 10MG/ML-5ML FR/AMP EV-ROCURONIO(GELAD),,FA C/50MG,,"12,9046",355,"4.581,15",,B,"10.631.364,04",,"86,12"
,476,,3941,"SACO LIXO INFEC POLIETILENO BRANCO 0,6G 100L UND-5074",,UNIDADE,,"0,4141",11048,"4.574,83",,B,"10.635.938,88",,"86,16"
,477,,945,"CLORETO SODIO 0,9%-250ML PVC EV BAXTER",,FRASC C/250ML,,"3,0351",1504,"4.564,81",,B,"10.640.503,69",,"86,20"
,478,,43518,ESCOVA LAVAGEM INSTRUMENTAL KIT C/10UND,,UNIDADE,,"379,0770",12,"4.548,92",,B,"10.645.052,61",,"86,23"
,479,,189614,INVOLUCRO ESTERILIZ PESADO AZUL 45G 1X1M-598202,,UNIDADE,,"2,1527",2100,"4.520,72",,B,"10.649.573,33",,"86,27"
,480,,220224,CATETER PORTA P/ INFUSAO 8FR-H787CT80STBDRVI0,,UNIDADE,,"4.520,0000",1,"4.520,00",,B,"10.654.093,33",,"86,31"
,481,,78400,EQUIPO IRRIGACAO HISTEROSCOPIA BBT 2 VIAS-EQHB008002,,UNIDADE,,"410,0000",11,"4.510,00",,B,"10.658.603,33",,"86,34"
,482,,199443,FRASCO MEIO CULTURA HEMOC AEROBIC F PLUS PLAST BD-442023,,UNIDADE,,"12,8694",350,"4.504,29",,B,"10.663.107,62",,"86,38"
,483,,214935,"PARAFUSO BLOQUEIO AUTO MACHEANTE 2,4X18MM-34270018",,UNIDADE,,"1.500,0000",3,"4.500,00",,B,"10.667.607,62",,"86,42"
,484,,90556,CONECTOR PARAFUSO PEQUENO-137415310,,UNIDADE,,"4.500,0000",1,"4.500,00",,B,"10.672.107,62",,"86,45"
,485,,44147,CATETER BALAO RYUREI 2X10MM-DCRR2010HHW,,UNIDADE,,"4.500,0000",1,"4.500,00",,B,"10.676.607,62",,"86,49"
,486,,200112,"PARAFUSO BLOQUEIO AUTO MACHEANTE 2,7X18MM-34253018",,UNIDADE,,"1.500,0000",3,"4.500,00",,B,"10.681.107,62",,"86,53"
,487,,47158,CATETER BALAO ACTP ACCUFORCE 5X8MM 145CM-DCRM5008HSW,,UNIDADE,,"4.500,0000",1,"4.500,00",,B,"10.685.607,62",,"86,56"
,488,,182686,SELADOR MONOPOLAR 5MM 37CM-0S053AC,,UNIDADE,,"2.250,0000",2,"4.500,00",,B,"10.690.107,62",,"86,60"
,489,,189935,"PARAFUSO BLOQUEIO AUTO MACHEANTE 3,5X14MM-34254014",,UNIDADE,,"1.500,0000",3,"4.500,00",,B,"10.694.607,62",,"86,64"
,490,,181725,ANCORA SUTURA PRECISION MR RETO-1265050,,UNIDADE,,"4.500,0000",1,"4.500,00",,B,"10.699.107,62",,"86,67"
Seq.,,Produto,,,Unidade,,,,,,C*,,,% Acum.,
,,,,,,,Custo Unitário,,Qtd Consumo,Vl Custo Período,,,Custo Acumulado,,
,491,,98567,TAMPA RECIPIENTE CANISTER 1000ML-IAPS3,,UNIDADE,,"4.500,0000",1,"4.500,00",,B,"10.703.607,62",,"86,71"
,492,,205669,DASATINIBE 100 MG COMP REV-TEVA,,COMP C/100MG,,"147,2817",30,"4.418,45",,B,"10.708.026,07",,"86,74"
,493,,198736,INTRODUTOR AMULET DELIVERY SHEATH 14F 80CM-DSTV45X4514F080,,UNIDADE,,"4.400,0000",1,"4.400,00",,B,"10.712.426,07",,"86,78"
,494,,90543,LINER INVERTIDO HP 44MM-136209010,,UNIDADE,,"4.400,0000",1,"4.400,00",,B,"10.716.826,07",,"86,82"
,495,,9482,ESPONJA CIRURGICA HEMOSTATICA SPONGOSTAN 70X50X1MM-MS0002,,UNIDADE,,"154,2991",28,"4.320,38",,B,"10.721.146,45",,"86,85"
,496,,10622,CLIP HEM-O-LOK 16MM DOURADO-544250,,UNIDADE,,"719,7800",6,"4.318,68",,B,"10.725.465,13",,"86,89"
,497,,1524,FENTANEST 50MCG/ML-2ML AMP EV/IM-FENTANILA,,AMP C/100MCG,,"4,9797",867,"4.317,39",,B,"10.729.782,52",,"86,92"
,498,,44510,"CATETER BALAO RYUREI 2,5X20MM-DCRR2520HHW",,UNIDADE,,"4.300,0000",1,"4.300,00",,B,"10.734.082,52",,"86,96"
,499,,32771,"CATETER BALAO ACCUFORCE 3,0X15MM-DCRM3015HHW",,UNIDADE,,"4.300,0000",1,"4.300,00",,B,"10.738.382,52",,"86,99"
,500,,7923,"AGULHA ANEST RAQUI WHITACRE 27GX3 1/2POL 0,42X88MM-408394",,UNIDADE,,"20,8340",206,"4.291,81",,B,"10.742.674,32",,"87,03"
,501,,151412,PINCA ULTRASONICA 5MM-SS9,,UNIDADE,,"2.125,0000",2,"4.250,00",,B,"10.746.924,32",,"87,06"
,502,,201639,"CATETER BALAO NC TREK NEO 3,5X20MM-140035020",,UNIDADE,,"4.230,0000",1,"4.230,00",,B,"10.751.154,32",,"87,09"
,503,,175978,CLOREXIDINA DEGERMANTE VIC PHARMA 4% 100 ML FR,,UNIDADE,,"5,1735",812,"4.200,92",,B,"10.755.355,24",,"87,13"
,504,,6540,"MICRO FIO GUIA TRAXCESS 0,014 200CM-GW1420040",,UNIDADE,,"4.200,0000",1,"4.200,00",,B,"10.759.555,24",,"87,16"
,505,,5649,"CATETER ACESSO VASCULAR BARDPORT 9,6FR-0602680",,UNIDADE,,"4.200,0000",1,"4.200,00",,B,"10.763.755,24",,"87,20"
,506,,8899,INTEGRADOR QUIMICO P/ VAPOR COMPLY STERIGAGE-1243A,,UNIDADE,,"0,6443",6500,"4.188,03",,B,"10.767.943,27",,"87,23"
,507,,11585,CYMEVIR 1MG/ML-250ML BOLSA SF EV-GANCICLOVIR,,BOLSA C/250MG,,"80,4637",52,"4.184,11",,B,"10.772.127,38",,"87,26"
,508,,144,AGUA DESTILADA 10ML AMP ISOFARMA,,AMP C/10ML,,"0,3136",13227,"4.147,64",,B,"10.776.275,03",,"87,30"
,509,,213510,CANULA GUIA 18GA 100X10MM-SSC1810010,,UNIDADE,,"4.125,0000",1,"4.125,00",,B,"10.780.400,03",,"87,33"
,510,,138447,"ANCORA ANCHORFIX 3,0MM C/ 2 AGULHA-0112113025",,UNIDADE,,"2.050,0000",2,"4.100,00",,B,"10.784.500,03",,"87,36"
,511,,162718,"CATETER BALAO FIREFIGHTER 2,5X15MM-RF2515",,UNIDADE,,"4.100,0000",1,"4.100,00",,B,"10.788.600,03",,"87,40"
Seq.,,Produto,,,Unidade,,,,,,C*,,,% Acum.,
,,,,,,,Custo Unitário,,Qtd Consumo,Vl Custo Período,,,Custo Acumulado,,
,512,,16742,CATETER HEMODIALISE SPLIT CATH 14FR 28CM 2 LUM-ASPC283E,,UNIDADE,,"4.100,0000",1,"4.100,00",,B,"10.792.700,03",,"87,43"
,513,,34057,"PARAFUSO CORTICAL TIFIX 2,0X2,6MM-3500120T",,UNIDADE,,"1.350,0000",3,"4.050,00",,B,"10.796.750,03",,"87,46"
,514,,34059,"PARAFUSO CORTICAL TIFIX 2,6X1,8X18MM-3500118T",,UNIDADE,,"1.350,0000",3,"4.050,00",,B,"10.800.800,03",,"87,50"
,515,,89918,"SUPLEMENTO ALIMENTAR FRESUBIN 3,2 KCAL DRINK AVELA 125ML",,FRASC C/125ML,,"21,8179",185,"4.036,30",,B,"10.804.836,33",,"87,53"
,516,,201869,"SUPLEMENTO FRESUBIN ENERGY DRINK 1,5KCAL MORANGO 200ML",,FRASC C/200ML,,"13,8096",290,"4.004,80",,B,"10.808.841,13",,"87,56"
,517,,102351,"FIO GUIA METALICO PTFE 0,035POL 300CM-76XX3035N06",,UNIDADE,,"2.000,0000",2,"4.000,00",,B,"10.812.841,13",,"87,59"
,518,,41731,CRESTOR 40MG COMP REV-ROSUVASTATINA,,COMP C/40MG,,"9,7683",409,"3.995,25",,B,"10.816.836,38",,"87,63"
,519,,9294,SERINGA DESCART 60ML BOMBA OPTISTAR LE-801801,,UNIDADE,,"37,7796",103,"3.891,30",,B,"10.820.727,68",,"87,66"
,520,,34993,"ANCORA SUTURA TWINFIX ULTRA 4,5 MM C/AGULHA-72202597",,UNIDADE,,"1.905,0000",2,"3.810,00",,B,"10.824.537,68",,"87,69"
,521,,200181,FIO GUIA CARDIOVASCULAR SION BLACK 190CM-APW14R010S,,UNIDADE,,"3.800,0000",1,"3.800,00",,B,"10.828.337,68",,"87,72"
,522,,41358,KIT MONITORIZACAO NEUROMEP-NS006201015,,UNIDADE,,"3.800,0000",1,"3.800,00",,B,"10.832.137,68",,"87,75"
,523,,32870,"CATETER BALAO ACCUFORCE 2,75X15MM-DCRM2715HHW",,UNIDADE,,"3.800,0000",1,"3.800,00",,B,"10.835.937,68",,"87,78"
,524,,29863,PINCA ULTRASSONICA ATRIUM 5MM 36CM-113620,,UNIDADE,,"1.900,0000",2,"3.800,00",,B,"10.839.737,68",,"87,81"
,525,,20788,"CATETER HEMODIALISE EQUISTREAM 14,5FR 23CM 2 LUM-6903230",,UNIDADE,,"3.800,0000",1,"3.800,00",,B,"10.843.537,68",,"87,84"
,526,,215594,"KIT CANULA LARINGEO DUPLO MEDIO TIPO A 6X7,5MM-RXA12M",,UNIDADE,,"3.800,0000",1,"3.800,00",,B,"10.847.337,68",,"87,87"
,527,,5656,CATETER IMPLANTAVEL QUIMIOTERAPIA POLYSITE 8FR-4008ISP,,UNIDADE,,"3.800,0000",1,"3.800,00",,B,"10.851.137,68",,"87,90"
,528,,39786,REMOVEDOR OXIDACAO OXICLEAN 5L UND,,UNIDADE,,"291,7145",13,"3.792,29",,B,"10.854.929,97",,"87,93"
,529,,162681,"CATETER BALAO FIREFIGHTER 3,5X15MM-FNC3515",,UNIDADE,,"3.772,0000",1,"3.772,00",,B,"10.858.701,97",,"87,97"
,530,,4057,FORMULA LACTEA NEOCATE LCP 400G LATA,,LATA C/400G,,"221,1865",17,"3.760,17",,B,"10.862.462,14",,"88,00"
,531,,15327,"FIO GUIA HIDROFILICO RADIFOCUS 0,035 180CM-RFPA35183M",,UNIDADE,,"1.250,0000",3,"3.750,00",,B,"10.866.212,14",,"88,03"
,532,,171249,CANETA ELETROBISTURI ,,UNIDADE,,"10,6829",351,"3.749,71",,B,"10.869.961,85",,"88,06"
Seq.,,Produto,,,Unidade,,,,,,C*,,,% Acum.,
,,,,,,,Custo Unitário,,Qtd Consumo,Vl Custo Período,,,Custo Acumulado,,
,,,,BAISHENG-0039D,,,,,,,,,,,
,533,,33980,FIO SUTURA ABSORV STRATAFIX PDS 2-0 30CM C/1 AGU-SXPP1B410,,UNIDADE,,"120,1783",31,"3.725,53",,B,"10.873.687,38",,"88,09"
,534,,150686,METRONACK 5MG/ML-100ML FR EV (METRONIDAZOL),,FRASC C/500MG,,"3,3501",1111,"3.721,94",,B,"10.877.409,33",,"88,12"
,535,,1813,"ZOLADEX 3,6MG SER SC-GOSERELINA",,SERINGA PREEN,,"371,9797",10,"3.719,80",,B,"10.881.129,12",,"88,15"
,536,,39763,COLETOR PERFUROCORTANTE 7L UND-0160201,,UNIDADE,,"5,0091",742,"3.716,79",,B,"10.884.845,91",,"88,18"
,537,,10555,INDICADOR QUIMICO BOWIE DICK VAPOR CLASSE 2-00135LFBR,,UNIDADE,,"34,3263",108,"3.707,24",,B,"10.888.553,15",,"88,21"
,538,,81428,CATETER EMBOLECTOMIA OVER 4FR 80CM-165148,,UNIDADE,,"3.705,0000",1,"3.705,00",,B,"10.892.258,15",,"88,24"
,539,,111633,"BISTURI ULTRASSONICO 5,5MM 35CM-SG35",,UNIDADE,,"1.850,0000",2,"3.700,00",,B,"10.895.958,15",,"88,27"
,540,,202649,"PARAFUSO BLOQUEIO AUTO MACHEANTE 2,7X20MM-34253020",,UNIDADE,,"1.850,0000",2,"3.700,00",,B,"10.899.658,15",,"88,30"
,541,,103797,FAULDLEUCO 10MG/ML-5ML FR/AMP-FOLINATO CALCIO,,FA C/50MG,,"27,2000",135,"3.672,00",,B,"10.903.330,15",,"88,33"
,542,,110044,"LONSURF 15/6,14MG COMP REV-TRIFLURIDINA/TIPIRACILA",,COMPRIMIDO,,"183,2800",20,"3.665,60",,B,"10.906.995,75",,"88,36"
,543,,201115,"VOLARE 80 MG/0,8 ML SER SC(ENOXAPARINA)",,SERINGA PREEN,,"24,0734",152,"3.659,16",,B,"10.910.654,91",,"88,39"
,544,,204357,"TORNIQUETE COMPRESSAO ARTERIA RADIAL RAYBAND 24,5 CM-YPR20",,UNIDADE,,"59,0000",62,"3.658,00",,B,"10.914.312,91",,"88,42"
,545,,65238,FILME TERMICO TOTALPACK RIBBON 55X1100 UND-3520,,UNIDADE,,"260,8829",14,"3.652,36",,B,"10.917.965,27",,"88,45"
,546,,79096,CATETER DECAPOLAR DYNAMIC XT 6FR 110CM-M0042011010,,UNIDADE,,"3.645,0000",1,"3.645,00",,B,"10.921.610,27",,"88,48"
,547,,45381,"CLORETO SODIO 0,9%-500ML FR ISENTO PVC EV HALEX ISTAR",,FRASC C/500ML,,"6,5054",560,"3.643,03",,B,"10.925.253,31",,"88,50"
,548,,36149,HEMOFOL 5.000UI/ML-5ML FR/AMP EV-HEPARINA,,FA C/ 25000UI,,"17,4100",208,"3.621,28",,B,"10.928.874,59",,"88,53"
,549,,9037,"(BC)LUVA CIRURGICA ESTERIL LATEX C/PO SENSITEX PAR 7,5",,UNIDADE,,"1,7839",2028,"3.617,84",,B,"10.932.492,43",,"88,56"
,550,,1390,LEXAPRO 10MG COMP REV-ESCITALOPRAM,,COMP C/10MG,,"7,1658",504,"3.611,56",,B,"10.936.103,99",,"88,59"
,551,,10070,GRAMPEADOR ENDO GIA ULTRA UNIVERSAL MEDIO 12MM-EGIAUSTND,,UNIDADE,,"1.200,0000",3,"3.600,00",,B,"10.939.703,99",,"88,62"
,552,,32314,XYLESTESIN 2%-30G BG GEL TOP-LIDOCAINA,,BISN C/30GR,,"6,3072",569,"3.588,79",,B,"10.943.292,78",,"88,65"
Seq.,,Produto,,,Unidade,,,,,,C*,,,% Acum.,
,,,,,,,Custo Unitário,,Qtd Consumo,Vl Custo Período,,,Custo Acumulado,,
,553,,199458,"TUBO COLETA SANGUE EDTA TP RX 2,6ML-41901781",,UNIDADE,,"0,4726",7500,"3.544,77",,B,"10.946.837,56",,"88,68"
,554,,137326,CANULA ESTIMULADORA RF ANGULADA 100X10MM-46602010010SC,,UNIDADE,,"3.500,0000",1,"3.500,00",,B,"10.950.337,56",,"88,71"
,555,,106994,PARAFUSO CORTICAL HS3 3X18MM-716110030018,,UNIDADE,,"1.750,0000",2,"3.500,00",,B,"10.953.837,56",,"88,74"
,556,,203821,PARAFUSO CORTICAL HS3 3X22MM-716110030022,,UNIDADE,,"1.750,0000",2,"3.500,00",,B,"10.957.337,56",,"88,76"
,557,,51836,"PLACA T 2X12,5X1MM-19308",,UNIDADE,,"3.500,0000",1,"3.500,00",,B,"10.960.837,56",,"88,79"
,558,,107126,PARAFUSO CORTICAL HS30 ST 3X14MM-716115030014,,UNIDADE,,"1.750,0000",2,"3.500,00",,B,"10.964.337,56",,"88,82"
,559,,44083,AVIDE 100MG CAPS-RACECADOTRILA,,CAPS C/100MG,,"2,5412",1377,"3.499,20",,B,"10.967.836,75",,"88,85"
,560,,4098,DIETA ENTERAL FRESUBIN HP ENERGY 1.000ML BOLSA SF,,BOLSA C/1000ML,,"38,7335",90,"3.486,02",,B,"10.971.322,77",,"88,88"
,561,,72850,"CATETER URETERAL DUPLO J 4,7FR-USI500RPC",,UNIDADE,,"290,0000",12,"3.480,00",,B,"10.974.802,77",,"88,91"
,562,,15250,"(BC)LUVA CIRURGICA ESTERIL S/LATEX S/PO SENSITOUCH PAR 7,5",,UNIDADE,,"8,0275",433,"3.475,90",,B,"10.978.278,67",,"88,93"
,563,,29528,PAPEL ECOCARDIOGRAMA TERMOSSENSIVEL 50MM BOBINA-989803190381,,UNIDADE,,"28,9420",120,"3.473,04",,B,"10.981.751,71",,"88,96"
,564,,72879,"EXTRATOR CALCULO CAPTURA 3,2FR 115CM-CE432115",,UNIDADE,,"694,0000",5,"3.470,00",,B,"10.985.221,71",,"88,99"
,565,,106740,TESOURA COAGULADORA CURVA ENSEAL X1 37CM 5MM-NSLX137C,,UNIDADE,,"1.734,0300",2,"3.468,06",,B,"10.988.689,77",,"89,02"
,566,,3500,TRAMADON 50MG/ML-2ML AMP EV-TRAMADOL,,AMP C/100MG,,"2,0506",1684,"3.453,16",,B,"10.992.142,94",,"89,05"
,567,,4815,ETIQUETA ADES COUCHE S/IMPR BRANCA 33X22MM RL C/7500 UND,,UNIDADE,,"41,3159",83,"3.429,22",,B,"10.995.572,16",,"89,07"
,568,,198359,"PONTEIRA DESCART CONNECT PEN 90G STRIPED 0,05X200MM-45020500",,UNIDADE,,"1.700,0000",2,"3.400,00",,B,"10.998.972,16",,"89,10"
,569,,212581,CAPA EQUIPAMENTO VIDEOCIRURGIA EST 150X2500MM-T0097,,UNIDADE,,"3,1000",1095,"3.394,50",,B,"11.002.366,66",,"89,13"
,570,,7964,"AGULHA ANEST PLEXO STIMUPLEX 22GX2POL 0,7X50MM-4894502",,UNIDADE,,"58,0768",58,"3.368,45",,B,"11.005.735,11",,"89,16"
,571,,10707,"PONTEIRA ABLACAO LIGHTWAVE 90GS 3,2X150MM-IA2379",,UNIDADE,,"1.680,0000",2,"3.360,00",,B,"11.009.095,11",,"89,18"
,572,,18792,"FIO GUIA HI TORQUE COMMAND 0,014 300CM-2078173",,UNIDADE,,"1.674,5500",2,"3.349,10",,B,"11.012.444,21",,"89,21"
Seq.,,Produto,,,Unidade,,,,,,C*,,,% Acum.,
,,,,,,,Custo Unitário,,Qtd Consumo,Vl Custo Período,,,Custo Acumulado,,
,573,,97093,CURATIVO HIDROFIBRA/PRATA AQUACEL AG EXTRA 15X15CM-413568,,UNIDADE,,"87,9076",38,"3.340,49",,B,"11.015.784,70",,"89,24"
,574,,8390,CATETER VENOSO CENTRAL VYGON 3FR 10CM 2LUM-157114,,UNIDADE,,"663,0976",5,"3.315,49",,B,"11.019.100,19",,"89,26"
,575,,199452,MULTI ADAPTADOR SARSTEDT-141205,,UNIDADE,,"0,6895",4800,"3.309,54",,B,"11.022.409,73",,"89,29"
,576,,175409,"FIPRIMA 300 MCG-0,5 ML SER PREEN EV/SC (FILGRASTIM)(GELAD)",,SERINGA PREEN,,"43,5425",76,"3.309,23",,B,"11.025.718,96",,"89,32"
,577,,81524,MARCAPASSO INVISIBLE TRIAL SCS-3032,,UNIDADE,,"3.300,0000",1,"3.300,00",,B,"11.029.018,96",,"89,35"
,578,,201491,"CATETER BALAO CORONARIA ABBOTT 2,5X12MM-140025012",,UNIDADE,,"3.300,0000",1,"3.300,00",,B,"11.032.318,96",,"89,37"
,579,,3169,FLORATIL PEDIATRICO 200MG/G-1G ENV-SACCHAROMYCES BOULARDII,,ENV C/200MG,,"10,3090",320,"3.298,87",,B,"11.035.617,83",,"89,40"
,580,,34868,COMPRESSA COTONOIDE NEUROCIRURGICA DEROYAL 25X76MM-30060,,UNIDADE,,"180,8787",18,"3.255,82",,B,"11.038.873,65",,"89,42"
,581,,46573,PARAFUSO STANDARD FENDA CRUZADA 2X5MM-16610,,UNIDADE,,"650,0000",5,"3.250,00",,B,"11.042.123,65",,"89,45"
,582,,44547,INDICADOR BIOLOGICO CELERITY 20HP-LCB044,,UNIDADE,,"32,0399",100,"3.203,99",,B,"11.045.327,65",,"89,48"
,583,,46974,MEMBRANA REGENERATIVA PORCINA JASON 30X40MM-AW683040,,UNIDADE,,"3.200,0000",1,"3.200,00",,B,"11.048.527,65",,"89,50"
,584,,21375,"FIO GUIA SYNCHRO 2 0,014POL 200CM-M00326010",,UNIDADE,,"3.200,0000",1,"3.200,00",,B,"11.051.727,65",,"89,53"
,585,,210924,IMPLANTE LIGAMENTO FASTFIT BUTTON 15MM-500120005,,UNIDADE,,"3.200,0000",1,"3.200,00",,B,"11.054.927,65",,"89,56"
,586,,32894,AVENTAL DESCARTAVEL LAMINADO AZUL EXPURGO-ACIL,,UNIDADE,,"12,7802",250,"3.195,05",,B,"11.058.122,69",,"89,58"
,587,,91270,FIRMAGON 80MG FR/AMP SC-DEGARELIX(QT),,FA C/80MG,,"531,6103",6,"3.189,66",,B,"11.061.312,35",,"89,61"
,588,,43035,BOLSA SOLUCAO PARENTERAL MIX BAG 100ML-2112378,,UNIDADE,,"23,8000",134,"3.189,20",,B,"11.064.501,55",,"89,63"
,589,,4035,DIETA ENTERAL PEPTAMEN 1.5 1.000ML BOLSA,,FRASC C/1000ML,,"176,8767",18,"3.183,78",,B,"11.067.685,33",,"89,66"
,590,,69366,IMPAR-ETIQ ADES COUCHE ACOMPAN VERM 5X10CM RL C/500 UND,,ROLO,,"93,5100",34,"3.179,34",,B,"11.070.864,67",,"89,68"
,591,,2255,MUVINLAX 14G SACHE-MACROG/BIC SODIO/CLOR POT/CLOR SODIO,,SACHE,,"2,7539",1152,"3.172,45",,B,"11.074.037,12",,"89,71"
Seq.,,Produto,,,Unidade,,,,,,C*,,,% Acum.,
,,,,,,,Custo Unitário,,Qtd Consumo,Vl Custo Período,,,Custo Acumulado,,
,592,,209916,ELETRODO NEUTRO DUAL REM ADULTO APAISADA-I2510,,UNIDADE,,"6,0474",523,"3.162,80",,B,"11.077.199,92",,"89,74"
,593,,8457,"COMPRESSA GAZE ESTERIL CREMER 11 FIOS 7,5X7,5CM-194586",,UNIDADE,,"1,2312",2567,"3.160,42",,B,"11.080.360,34",,"89,76"
,594,,201646,CITRATO SODIO 4%(4MG/ML)-3300ML BOLSA SF-MANIP,,BOLSA C/ 3300 M,,"158,0000",20,"3.160,00",,B,"11.083.520,34",,"89,79"
,595,,62362,"CATETER BALAO PTCA RYUREI 2,25X20MM-DCRR2220HHW",,UNIDADE,,"3.150,0000",1,"3.150,00",,B,"11.086.670,34",,"89,81"
,596,,31014,"CATETER BALAO ACCUFORCE 2,75X12MM-DCRM2712HHW",,UNIDADE,,"3.150,0000",1,"3.150,00",,B,"11.089.820,34",,"89,84"
,597,,12835,"CATETER BALAO TREK RX 2,50X20MM-101227220",,UNIDADE,,"3.150,0000",1,"3.150,00",,B,"11.092.970,34",,"89,86"
,598,,204443,ASPIRADOR COAGULADOR ELETROCIRURGICO BLUEPAD-ORL42,,UNIDADE,,"1.575,0000",2,"3.150,00",,B,"11.096.120,34",,"89,89"
,599,,177380,"FIO GUIA SPLASHWIRE 0,035POL 260CM-MSWSTFA35260EX",,UNIDADE,,"777,5000",4,"3.110,00",,B,"11.099.230,34",,"89,91"
,600,,37506,"PINCA BIOPSIA BIGOPSY 2,4FR 115CM-BLB024115",,UNIDADE,,"3.100,0000",1,"3.100,00",,B,"11.102.330,34",,"89,94"
,601,,171009,FIBRA LASER FLEX I 272MICRAS 3M-62038,,UNIDADE,,"3.100,0000",1,"3.100,00",,B,"11.105.430,34",,"89,96"
,602,,216388,"FIO GUIA GUIROAD 0,018POL 300CM-121P060M18Y30NST",,UNIDADE,,"3.100,0000",1,"3.100,00",,B,"11.108.530,34",,"89,99"
,603,,9035,"(BC)LUVA CIRURGICA ESTERIL LATEX C/PO SENSITEX PAR 7,0",,UNIDADE,,"1,6368",1868,"3.057,51",,C,"11.111.587,85",,"90,01"
,604,,23185,CATETER INTRAV PERIF C/DISPO SEG AUTOGUARD BD 24G-381812,,UNIDADE,,"3,8178",800,"3.054,20",,C,"11.114.642,05",,"90,04"
,605,,3281,SUCRAFILM 200MG/ML-10ML FLAC-SUCRALFATO,,FLACONETE,,"4,1451",731,"3.030,04",,C,"11.117.672,09",,"90,06"
,606,,32875,"CATETER BALAO ACCUFORCE 2,50X12MM-DCRM2512HHW",,UNIDADE,,"3.000,0000",1,"3.000,00",,C,"11.120.672,09",,"90,09"
