Produto,,,Unidade,,Estoque Atual,,Lote,,Validade,,Est.,,Qt Kit,,Endereço,,Quantidade,,Qt. Dig.,Fabricante
,,,,,,,,B25G2016.,,02/11/2026,,341,,"0,000",,,,"11,000",,
,,,,,,,,B25G2016.,,02/11/2026,,348,,"0,000",,,,"12,000",,
,,,,,,,,B25G2016.,,02/11/2026,,501,,"0,000",,,,"90,000",,
,,,,,,,,B25K3268,,30/11/2026,,332,,"0,000",,,,"9,000",,
,,,,,,,,B25G2980,,30/11/2026,,334,,"0,000",,,,"25,000",,
,,,,,,,,B25K3268,,30/11/2026,,335,,"0,000",,,,"9,000",,
,,,,,,,,B25G2015,,30/11/2026,,335,,"0,000",,,,"1,000",,
,,,,,,,,B25G2016,,30/11/2026,,337,,"0,000",,,,"3,000",,
,,,,,,,,B25G2016,,30/11/2026,,341,,"0,000",,,,"12,000",,
,,,,,,,,B25K3268,,30/11/2026,,341,,"0,000",,,,"4,000",,
,,,,,,,,B25K3268,,30/11/2026,,348,,"0,000",,,,"6,000",,
,,,,,,,,B25G2016,,30/11/2026,,348,,"0,000",,,,"5,000",,
,,,,,,,,B25K3268,,30/11/2026,,501,,"0,000",,,,"19,000",,
,,,,,,,,B25J2491,,31/01/2027,,341,,"0,000",,,,"3,000",,
,,,,,,,,B25J2491,,31/01/2027,,348,,"0,000",,,,"10,000",,
,,,,,,,,B25E0413,,01/02/2027,,348,,"0,000",,,,"1,000",,
,,,,,,,,B25F0505,,19/07/2027,,294,,"0,000",,,,"4,000",,
,,,,,,,,B25H2692,,30/09/2027,,335,,"0,000",,,,"25,000",,
,,,,,,,,B25H2692,,30/09/2027,,348,,"0,000",,,,"14,000",,
,82,ENDOFOLIN 5MG COMP REV-ACIDO FOLICO,,COMP C/5,,"342,000",,U768,,31/07/2026,,348,,"0,000",,,,"1,000",,
,,,,,,,,V113,,30/09/2026,,346,,"0,000",,,,"1,000",,
,,,,,,,,V469A,,03/12/2026,,345,,"0,000",,,,"9,000",,
,,,,,,,,W578,,16/06/2027,,332,,"0,000",,,,"99,000",,
,,,,,,,,W578,,16/06/2027,,334,,"0,000",,,,"7,000",,
,,,,,,,,W578,,16/06/2027,,346,,"0,000",,,,"5,000",,
,,,,,,,,W578,,16/06/2027,,347,,"0,000",,,,"10,000",,
